periodo_origen;periodo_destino;seccion_origen;seccion_destino;Tipo;n_ruc
202504;202505;G;J;Empresa individual de resp. Ltda.;17
202504;202505;G;K;Empresa individual de resp. Ltda.;4
202504;202505;G;L;Empresa individual de resp. Ltda.;3
202504;202505;G;M;Empresa individual de resp. Ltda.;52
202504;202505;G;N;Empresa individual de resp. Ltda.;51
202504;202505;G;P;Empresa individual de resp. Ltda.;2
202504;202505;G;Q;Empresa individual de resp. Ltda.;5
202504;202505;G;R;Empresa individual de resp. Ltda.;5
202504;202505;G;S;Empresa individual de resp. Ltda.;41
202504;202505;H;A;Empresa individual de resp. Ltda.;4
202504;202505;H;B;Empresa individual de resp. Ltda.;16
202504;202505;H;C;Empresa individual de resp. Ltda.;8
202504;202505;H;D;Empresa individual de resp. Ltda.;1
202504;202505;H;E;Empresa individual de resp. Ltda.;1
202504;202505;H;F;Empresa individual de resp. Ltda.;11
202504;202505;H;G;Empresa individual de resp. Ltda.;67
202504;202505;H;H;Empresa individual de resp. Ltda.;21131
202504;202505;H;J;Empresa individual de resp. Ltda.;1
202504;202505;H;M;Empresa individual de resp. Ltda.;5
202504;202505;H;N;Empresa individual de resp. Ltda.;19
202504;202505;H;P;Empresa individual de resp. Ltda.;1
202504;202505;H;R;Empresa individual de resp. Ltda.;2
202504;202505;H;S;Empresa individual de resp. Ltda.;6
202504;202505;I;C;Empresa individual de resp. Ltda.;6
202504;202505;I;G;Empresa individual de resp. Ltda.;22
202504;202505;I;H;Empresa individual de resp. Ltda.;2
202504;202505;I;I;Empresa individual de resp. Ltda.;12481
202504;202505;I;J;Empresa individual de resp. Ltda.;1
202504;202505;I;L;Empresa individual de resp. Ltda.;2
202504;202505;I;M;Empresa individual de resp. Ltda.;4
202504;202505;I;N;Empresa individual de resp. Ltda.;1
202504;202505;I;Q;Empresa individual de resp. Ltda.;2
202504;202505;I;R;Empresa individual de resp. Ltda.;1
202504;202505;I;S;Empresa individual de resp. Ltda.;3
202504;202505;J;C;Empresa individual de resp. Ltda.;1
202504;202505;J;F;Empresa individual de resp. Ltda.;3
202504;202505;J;G;Empresa individual de resp. Ltda.;12
202504;202505;J;I;Empresa individual de resp. Ltda.;3
202504;202505;J;J;Empresa individual de resp. Ltda.;7003
202504;202505;J;M;Empresa individual de resp. Ltda.;3
202504;202505;J;S;Empresa individual de resp. Ltda.;2
202504;202505;K;B;Empresa individual de resp. Ltda.;1
202504;202505;K;G;Empresa individual de resp. Ltda.;3
202504;202505;K;H;Empresa individual de resp. Ltda.;1
202504;202505;K;J;Empresa individual de resp. Ltda.;1
202504;202505;K;K;Empresa individual de resp. Ltda.;768
202504;202505;K;L;Empresa individual de resp. Ltda.;1
202504;202505;K;N;Empresa individual de resp. Ltda.;1
202504;202505;K;S;Empresa individual de resp. Ltda.;1
202504;202505;L;F;Empresa individual de resp. Ltda.;2
202504;202505;L;G;Empresa individual de resp. Ltda.;7
202504;202505;L;J;Empresa individual de resp. Ltda.;1
202504;202505;L;L;Empresa individual de resp. Ltda.;2387
202504;202505;L;M;Empresa individual de resp. Ltda.;2
202504;202505;L;N;Empresa individual de resp. Ltda.;1
202504;202505;M;A;Empresa individual de resp. Ltda.;1
202504;202505;M;B;Empresa individual de resp. Ltda.;3
202504;202505;M;C;Empresa individual de resp. Ltda.;11
202504;202505;M;D;Empresa individual de resp. Ltda.;1
202504;202505;M;F;Empresa individual de resp. Ltda.;28
202504;202505;M;G;Empresa individual de resp. Ltda.;43
202504;202505;M;H;Empresa individual de resp. Ltda.;7
202504;202505;M;I;Empresa individual de resp. Ltda.;1
202504;202505;M;J;Empresa individual de resp. Ltda.;5
202504;202505;M;M;Empresa individual de resp. Ltda.;24409
202504;202505;M;N;Empresa individual de resp. Ltda.;8
202504;202505;M;O;Empresa individual de resp. Ltda.;1
202504;202505;M;P;Empresa individual de resp. Ltda.;3
202504;202505;M;Q;Empresa individual de resp. Ltda.;3
202504;202505;M;S;Empresa individual de resp. Ltda.;3
202504;202505;N;A;Empresa individual de resp. Ltda.;5
202504;202505;N;B;Empresa individual de resp. Ltda.;6
202504;202505;N;C;Empresa individual de resp. Ltda.;13
202504;202505;N;F;Empresa individual de resp. Ltda.;21
202504;202505;N;G;Empresa individual de resp. Ltda.;45
202504;202505;N;H;Empresa individual de resp. Ltda.;29
202504;202505;N;I;Empresa individual de resp. Ltda.;7
202504;202505;N;J;Empresa individual de resp. Ltda.;1
202504;202505;N;L;Empresa individual de resp. Ltda.;1
202504;202505;N;M;Empresa individual de resp. Ltda.;7
202504;202505;N;N;Empresa individual de resp. Ltda.;12731
202504;202505;N;S;Empresa individual de resp. Ltda.;6
202504;202505;O;F;Empresa individual de resp. Ltda.;1
202504;202505;O;G;Empresa individual de resp. Ltda.;3
202504;202505;O;O;Empresa individual de resp. Ltda.;163
202504;202505;O;Q;Empresa individual de resp. Ltda.;1
202504;202505;P;G;Empresa individual de resp. Ltda.;2
202504;202505;P;J;Empresa individual de resp. Ltda.;1
202504;202505;P;M;Empresa individual de resp. Ltda.;2
202504;202505;P;P;Empresa individual de resp. Ltda.;6200
202504;202505;P;Q;Empresa individual de resp. Ltda.;1
202504;202505;P;R;Empresa individual de resp. Ltda.;1
202504;202505;P;S;Empresa individual de resp. Ltda.;2
202504;202505;Q;C;Empresa individual de resp. Ltda.;1
202504;202505;Q;F;Empresa individual de resp. Ltda.;1
202504;202505;Q;G;Empresa individual de resp. Ltda.;6
202504;202505;Q;M;Empresa individual de resp. Ltda.;1
202504;202505;Q;N;Empresa individual de resp. Ltda.;1
202504;202505;Q;P;Empresa individual de resp. Ltda.;1
202504;202505;Q;Q;Empresa individual de resp. Ltda.;11102
202504;202505;Q;S;Empresa individual de resp. Ltda.;1
202504;202505;R;B;Empresa individual de resp. Ltda.;1
202504;202505;R;C;Empresa individual de resp. Ltda.;3
202504;202505;R;F;Empresa individual de resp. Ltda.;1
202504;202505;R;G;Empresa individual de resp. Ltda.;12
202504;202505;R;H;Empresa individual de resp. Ltda.;2
202504;202505;R;I;Empresa individual de resp. Ltda.;2
202504;202505;R;J;Empresa individual de resp. Ltda.;1
202504;202505;R;L;Empresa individual de resp. Ltda.;1
202504;202505;R;M;Empresa individual de resp. Ltda.;1
202504;202505;R;N;Empresa individual de resp. Ltda.;2
202504;202505;R;R;Empresa individual de resp. Ltda.;2479
202504;202505;R;S;Empresa individual de resp. Ltda.;1
202504;202505;S;A;Empresa individual de resp. Ltda.;1
202504;202505;S;B;Empresa individual de resp. Ltda.;2
202504;202505;S;C;Empresa individual de resp. Ltda.;5
202504;202505;S;D;Empresa individual de resp. Ltda.;1
202504;202505;S;E;Empresa individual de resp. Ltda.;1
202504;202505;S;F;Empresa individual de resp. Ltda.;11
202504;202505;S;G;Empresa individual de resp. Ltda.;35
202504;202505;S;H;Empresa individual de resp. Ltda.;6
202504;202505;S;I;Empresa individual de resp. Ltda.;3
202504;202505;S;J;Empresa individual de resp. Ltda.;5
202504;202505;S;M;Empresa individual de resp. Ltda.;8
202504;202505;S;N;Empresa individual de resp. Ltda.;6
202504;202505;S;O;Empresa individual de resp. Ltda.;2
202504;202505;S;P;Empresa individual de resp. Ltda.;2
202504;202505;S;Q;Empresa individual de resp. Ltda.;1
202504;202505;S;R;Empresa individual de resp. Ltda.;1
202504;202505;S;S;Empresa individual de resp. Ltda.;9060
202504;202505;T;T;Empresa individual de resp. Ltda.;11
202504;202505;U;U;Empresa individual de resp. Ltda.;3
202504;202505;0;0;Otros;856
202504;202505;A;A;Otros;1275
202504;202505;A;C;Otros;2
202504;202505;B;B;Otros;172
202504;202505;B;G;Otros;1
202504;202505;C;A;Otros;1
202504;202505;C;B;Otros;1
202504;202505;C;C;Otros;277
202504;202505;D;D;Otros;27
202504;202505;E;E;Otros;39
202504;202505;E;M;Otros;1
202504;202505;F;F;Otros;6845
202504;202505;F;G;Otros;1
202504;202505;F;M;Otros;8
202504;202505;G;G;Otros;706
202504;202505;G;I;Otros;1
202504;202505;H;H;Otros;242
202504;202505;I;I;Otros;54
202504;202505;J;J;Otros;142
202504;202505;J;M;Otros;1
202504;202505;K;K;Otros;776
202504;202505;K;L;Otros;1
202504;202505;L;L;Otros;158
202504;202505;M;F;Otros;2
202504;202505;M;H;Otros;1
202504;202505;M;M;Otros;5713
202504;202505;N;N;Otros;288
202504;202505;O;O;Otros;26
202504;202505;P;P;Otros;88
202504;202505;Q;Q;Otros;42
202504;202505;R;R;Otros;19
202504;202505;S;S;Otros;6267
202504;202505;U;U;Otros;4
202504;202505;0;0;Persona natural;470449
202504;202505;0;A;Persona natural;11
202504;202505;0;B;Persona natural;5
202504;202505;0;C;Persona natural;61
202504;202505;0;D;Persona natural;1
202504;202505;0;F;Persona natural;14
202504;202505;0;G;Persona natural;398
202504;202505;0;H;Persona natural;45
202504;202505;0;I;Persona natural;127
202504;202505;0;J;Persona natural;14
202504;202505;0;K;Persona natural;6
202504;202505;0;L;Persona natural;14
202504;202505;0;M;Persona natural;70
202504;202505;0;N;Persona natural;34
202504;202505;0;O;Persona natural;11
202504;202505;0;P;Persona natural;6
202504;202505;0;Q;Persona natural;13
202504;202505;0;R;Persona natural;17
202504;202505;0;S;Persona natural;129
202504;202505;A;A;Persona natural;21031
202504;202505;A;B;Persona natural;1
202504;202505;A;C;Persona natural;7
202504;202505;A;F;Persona natural;1
202504;202505;A;G;Persona natural;33
202504;202505;A;H;Persona natural;17
202504;202505;A;I;Persona natural;7
202504;202505;A;M;Persona natural;5
202504;202505;A;N;Persona natural;3
202504;202505;A;O;Persona natural;3
202504;202505;A;R;Persona natural;1
202504;202505;A;S;Persona natural;6
202504;202505;B;B;Persona natural;13846
202504;202505;B;C;Persona natural;1
202504;202505;B;F;Persona natural;3
202504;202505;B;G;Persona natural;31
202504;202505;B;H;Persona natural;24
202504;202505;B;I;Persona natural;1
202504;202505;B;K;Persona natural;1
202504;202505;B;L;Persona natural;2
202504;202505;B;M;Persona natural;2
202504;202505;B;N;Persona natural;8
202504;202505;B;R;Persona natural;1
202504;202505;B;S;Persona natural;5
202504;202505;C;A;Persona natural;10
202504;202505;C;B;Persona natural;8
202504;202505;C;C;Persona natural;147379
202504;202505;C;D;Persona natural;2
202504;202505;C;E;Persona natural;9
202504;202505;C;F;Persona natural;21
202504;202505;C;G;Persona natural;302
202504;202505;C;H;Persona natural;39
202504;202505;C;I;Persona natural;39
202504;202505;C;J;Persona natural;9
202504;202505;C;L;Persona natural;4
202504;202505;C;M;Persona natural;36
202504;202505;C;N;Persona natural;43
202504;202505;C;O;Persona natural;4
202504;202505;C;Q;Persona natural;4
202504;202505;C;R;Persona natural;4
202504;202505;C;S;Persona natural;57
202504;202505;D;C;Persona natural;1
202504;202505;D;D;Persona natural;710
202504;202505;D;G;Persona natural;1
202504;202505;D;M;Persona natural;1
202504;202505;D;N;Persona natural;1
202504;202505;E;A;Persona natural;1
202504;202505;E;C;Persona natural;1
202504;202505;E;E;Persona natural;2564
202504;202505;E;F;Persona natural;1
202504;202505;E;G;Persona natural;6
202504;202505;E;H;Persona natural;2
202504;202505;E;M;Persona natural;1
202504;202505;E;N;Persona natural;1
202504;202505;E;S;Persona natural;4
202504;202505;F;A;Persona natural;3
202504;202505;F;B;Persona natural;1
202504;202505;F;C;Persona natural;23
202504;202505;F;F;Persona natural;20132
202504;202505;F;G;Persona natural;50
202504;202505;F;H;Persona natural;8
202504;202505;F;I;Persona natural;2
202504;202505;F;L;Persona natural;2
202504;202505;F;M;Persona natural;14
202504;202505;F;N;Persona natural;9
202504;202505;F;O;Persona natural;4
202504;202505;F;Q;Persona natural;1
202504;202505;F;R;Persona natural;1
202504;202505;F;S;Persona natural;6
202504;202505;G;A;Persona natural;38
202504;202505;G;B;Persona natural;47
202504;202505;G;C;Persona natural;336
202504;202505;G;D;Persona natural;3
202504;202505;G;E;Persona natural;10
202504;202505;G;F;Persona natural;79
202504;202505;G;G;Persona natural;939089
202504;202505;G;H;Persona natural;236
202504;202505;G;I;Persona natural;317
202504;202505;G;J;Persona natural;21
202504;202505;G;K;Persona natural;19
202504;202505;G;L;Persona natural;23
202504;202505;G;M;Persona natural;170
202504;202505;G;N;Persona natural;156
202504;202505;G;O;Persona natural;48
202504;202505;G;P;Persona natural;17
202504;202505;G;Q;Persona natural;45
202504;202505;G;R;Persona natural;38
202504;202505;G;S;Persona natural;346
202504;202505;H;A;Persona natural;10
202504;202505;H;B;Persona natural;20
202504;202505;H;C;Persona natural;17
202504;202505;H;E;Persona natural;3
202504;202505;H;F;Persona natural;5
202504;202505;H;G;Persona natural;160
202504;202505;H;H;Persona natural;121961
202504;202505;H;I;Persona natural;24
202504;202505;H;J;Persona natural;3
202504;202505;H;K;Persona natural;1
202504;202505;H;L;Persona natural;5
202504;202505;H;M;Persona natural;17
202504;202505;H;N;Persona natural;35
202504;202505;H;O;Persona natural;6
202504;202505;H;P;Persona natural;1
202504;202505;H;R;Persona natural;3
202504;202505;H;S;Persona natural;29
202504;202505;I;A;Persona natural;7
202504;202505;I;B;Persona natural;9
202504;202505;I;C;Persona natural;45
202504;202505;I;F;Persona natural;10
202504;202505;I;G;Persona natural;226
202504;202505;I;H;Persona natural;32
202504;202505;I;I;Persona natural;227596
202504;202505;I;J;Persona natural;6
202504;202505;I;L;Persona natural;12
202504;202505;I;M;Persona natural;49
202504;202505;I;N;Persona natural;34
202504;202505;I;O;Persona natural;14
202504;202505;I;P;Persona natural;6
202504;202505;I;Q;Persona natural;8
202504;202505;I;R;Persona natural;22
202504;202505;I;S;Persona natural;65
202504;202505;J;C;Persona natural;6
202504;202505;J;G;Persona natural;24
202504;202505;J;H;Persona natural;4
202504;202505;J;I;Persona natural;5
202504;202505;J;J;Persona natural;21185
202504;202505;J;L;Persona natural;1
202504;202505;J;M;Persona natural;11
202504;202505;J;N;Persona natural;3
202504;202505;J;O;Persona natural;2
202504;202505;J;R;Persona natural;1
202504;202505;J;S;Persona natural;12
202504;202505;K;C;Persona natural;1
202504;202505;K;G;Persona natural;8
202504;202505;K;I;Persona natural;4
202504;202505;K;K;Persona natural;5042
202504;202505;K;M;Persona natural;3
202504;202505;K;N;Persona natural;2
202504;202505;K;S;Persona natural;3
202504;202505;L;A;Persona natural;2
202504;202505;L;B;Persona natural;1
202504;202505;L;C;Persona natural;3
202504;202505;L;G;Persona natural;8
202504;202505;L;H;Persona natural;3
202504;202505;L;I;Persona natural;11
202504;202505;L;L;Persona natural;11657
202504;202505;L;M;Persona natural;3
202504;202505;L;N;Persona natural;2
202504;202505;L;O;Persona natural;2
202504;202505;L;S;Persona natural;7
202504;202505;M;A;Persona natural;2
202504;202505;M;B;Persona natural;2
202504;202505;M;C;Persona natural;35
202504;202505;M;F;Persona natural;13
202504;202505;M;G;Persona natural;102
202504;202505;M;H;Persona natural;9
202504;202505;M;I;Persona natural;28
202504;202505;M;J;Persona natural;2
202504;202505;M;K;Persona natural;5
202504;202505;M;L;Persona natural;7
202504;202505;M;M;Persona natural;71034
202504;202505;M;N;Persona natural;12
202504;202505;M;O;Persona natural;11
202504;202505;M;P;Persona natural;3
202504;202505;M;Q;Persona natural;2
202504;202505;M;R;Persona natural;11
202504;202505;M;S;Persona natural;38
202504;202505;N;A;Persona natural;3
202504;202505;N;B;Persona natural;10
202504;202505;N;C;Persona natural;36
202504;202505;N;F;Persona natural;8
202504;202505;N;G;Persona natural;143
202504;202505;N;H;Persona natural;46
202504;202505;N;I;Persona natural;29
202504;202505;N;J;Persona natural;8
202504;202505;N;K;Persona natural;2
202504;202505;N;L;Persona natural;4
202504;202505;N;M;Persona natural;20
202504;202505;N;N;Persona natural;55757
202504;202505;N;O;Persona natural;12
202504;202505;N;P;Persona natural;2
202504;202505;N;Q;Persona natural;3
202504;202505;N;R;Persona natural;9
202504;202505;N;S;Persona natural;41
202504;202505;O;B;Persona natural;2
202504;202505;O;C;Persona natural;7
202504;202505;O;E;Persona natural;1
202504;202505;O;G;Persona natural;26
202504;202505;O;H;Persona natural;1
202504;202505;O;I;Persona natural;4
202504;202505;O;J;Persona natural;1
202504;202505;O;M;Persona natural;9
202504;202505;O;N;Persona natural;5
202504;202505;O;O;Persona natural;8829
202504;202505;O;Q;Persona natural;1
202504;202505;O;R;Persona natural;2
202504;202505;O;S;Persona natural;13
202504;202505;P;C;Persona natural;4
202504;202505;P;G;Persona natural;13
202504;202505;P;H;Persona natural;3
202504;202505;P;I;Persona natural;4
202504;202505;P;J;Persona natural;2
202504;202505;P;L;Persona natural;1
202504;202505;P;M;Persona natural;12
202504;202505;P;N;Persona natural;2
202504;202505;P;O;Persona natural;5
202504;202505;P;P;Persona natural;14472
202504;202505;P;R;Persona natural;2
202504;202505;P;S;Persona natural;2
202504;202505;Q;A;Persona natural;1
202504;202505;Q;C;Persona natural;2
202504;202505;Q;G;Persona natural;14
202504;202505;Q;H;Persona natural;2
202504;202505;Q;I;Persona natural;4
202504;202505;Q;M;Persona natural;2
202504;202505;Q;N;Persona natural;2
202504;202505;Q;P;Persona natural;4
202504;202505;Q;Q;Persona natural;22125
202504;202505;Q;R;Persona natural;1
202504;202505;Q;S;Persona natural;8
202504;202505;R;A;Persona natural;1
202504;202505;R;B;Persona natural;1
202504;202505;R;C;Persona natural;9
202504;202505;R;G;Persona natural;29
202504;202505;R;H;Persona natural;2
202504;202505;R;I;Persona natural;14
202504;202505;R;J;Persona natural;2
202504;202505;R;K;Persona natural;1
202504;202505;R;L;Persona natural;2
202504;202505;R;M;Persona natural;7
202504;202505;R;N;Persona natural;7
202504;202505;R;O;Persona natural;1
202504;202505;R;P;Persona natural;2
202504;202505;R;Q;Persona natural;1
202504;202505;R;R;Persona natural;17777
202504;202505;R;S;Persona natural;13
202504;202505;S;A;Persona natural;12
202504;202505;S;B;Persona natural;6
202504;202505;S;C;Persona natural;77
202504;202505;S;E;Persona natural;3
202504;202505;S;F;Persona natural;28
202504;202505;S;G;Persona natural;352
202504;202505;S;H;Persona natural;65
202504;202505;S;I;Persona natural;89
202504;202505;S;J;Persona natural;10
202504;202505;S;K;Persona natural;3
202504;202505;S;L;Persona natural;9
202504;202505;S;M;Persona natural;68
202504;202505;S;N;Persona natural;58
202504;202505;S;O;Persona natural;27
202504;202505;S;P;Persona natural;12
202504;202505;S;Q;Persona natural;13
202504;202505;S;R;Persona natural;15
202504;202505;S;S;Persona natural;230004
202504;202505;T;O;Persona natural;1
202504;202505;T;T;Persona natural;666
202504;202505;U;U;Persona natural;23
202504;202505;0;0;Sociedad anónima;2322
202504;202505;0;C;Sociedad anónima;1
202504;202505;0;F;Sociedad anónima;2
202504;202505;0;G;Sociedad anónima;2
202504;202505;0;J;Sociedad anónima;2
202504;202505;0;M;Sociedad anónima;3
202504;202505;0;N;Sociedad anónima;2
202504;202505;A;A;Sociedad anónima;7251
202504;202505;A;C;Sociedad anónima;4
202504;202505;A;F;Sociedad anónima;3
202504;202505;A;G;Sociedad anónima;18
202504;202505;A;H;Sociedad anónima;4
202504;202505;A;M;Sociedad anónima;3
202504;202505;A;N;Sociedad anónima;3
202504;202505;A;P;Sociedad anónima;1
202504;202505;B;B;Sociedad anónima;4272
202504;202505;B;C;Sociedad anónima;4
202504;202505;B;E;Sociedad anónima;1
202504;202505;B;F;Sociedad anónima;3
202504;202505;B;G;Sociedad anónima;15
202504;202505;B;H;Sociedad anónima;5
202504;202505;B;M;Sociedad anónima;3
202504;202505;B;N;Sociedad anónima;6
202504;202505;B;S;Sociedad anónima;1
202504;202505;C;A;Sociedad anónima;6
202504;202505;C;B;Sociedad anónima;2
202504;202505;C;C;Sociedad anónima;38144
